of,tren,sku,fecha_fin,oee,disponibilidad,rendimiento,ineficiencia,familia,marca,cerveza,envase,tipo_envase,cambios,mat_precio,par_tot,pnp,limpieza,idle,h_tot,hl,uds,maintenance_flag,tipo_cambio,ch_brand,ch_envase,ch_volume,ch_palet,ch_product,ch_cap,ch_primary,ch_secondary,par_tot_min,pnp_min,limpieza_min,idle_min
0000607889-1,19.0,EX12LB,2025-06-28,0.5080031617429107,0.6067088232388104,0.8373096653366989,0.09870566149589961,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.211388888888889,1.6727777777777777,0.0,0.0,5.622777777777777,1114.09,222818.0,0,Volumen Envase,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,132.68333333333334,100.36666666666666,0.0,0.0
0000615775-1,19.0,EX12LB,2025-07-10,0.5376445154619796,0.6108656828649309,0.8801354054469919,0.07322116740295141,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,1.15,0.8244444444444444,0.0,0.0,2.955277777777778,619.73,123945.0,1,Contenido,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,49.46666666666667,0.0,0.0
0000623084-1,19.0,EX12LB,2025-07-24,0.5086071987480438,0.6898054996646545,0.7373197212769406,0.18119830091661077,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,0.7708333333333334,0.4891666666666667,0.0,0.0,2.485,492.97,98594.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,46.25,29.35,0.0,0.0
0000631492-1,19.0,EX12LB,2025-08-07,0.41078394698872445,0.5847806337840005,0.7024581924517956,0.17399668679527602,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.158333333333333,1.3627777777777779,0.0,0.0,5.198055555555555,832.81,166561.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.5,81.76666666666667,0.0,0.0
0000636559-1,19.0,EX12LB,2025-08-20,0.3756705155014092,0.5710519138103464,0.6578570291354879,0.19538139830893717,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.6211111111111114,2.222777777777778,0.0,0.0,6.110555555555556,0.0,179066.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,157.26666666666668,133.36666666666667,0.0,0.0
0000660744-1,19.0,EX12LB,2025-09-16,0.2839388145315488,0.4149555241499709,0.6842632475207854,0.13101670961842216,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,3.9097222222222223,2.7369444444444446,0.0,0.0,6.682777777777778,740.12,148024.0,1,Volumen Envase,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,234.58333333333334,164.21666666666667,0.0,0.0
0000668838-1,19.0,EX12LB,2025-09-29,0.2662942989214176,0.38177966101694916,0.6975078195943901,0.11548536209553159,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,5.460555555555555,4.2475,0.0,1.0025,8.213611111111112,748.93,149785.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,327.63333333333327,254.84999999999997,0.0,60.15
0000673727-1,19.0,EX12LB,2025-10-29,0.5407330041777441,0.6602734523357388,0.8189531205061835,0.11954044815799468,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.6955555555555555,1.676388888888889,0.0,0.7077777777777777,6.558888888888889,1234.01,246802.0,0,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,161.73333333333332,100.58333333333334,0.0,42.46666666666666
0000693333-1,19.0,EX12LB,2025-11-11,0.3646069074092296,0.48927482042703924,0.7451985922574158,0.1246679130178097,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.883611111111111,2.497777777777778,0.3858333333333333,0.0,5.646111111111111,802.92,160583.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.01666666666668,149.86666666666667,23.15,0.0
0000697580-1,19.0,EX12LB,2025-11-25,0.22556340993196974,0.36554612537948455,0.6170586808923375,0.13998271544751478,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02045,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,9.815277777777778,7.903888888888889,0.0,1.8969444444444445,14.432222222222222,1102.78,220555.0,1,Volumen Envase,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,588.9166666666667,474.23333333333335,0.0,113.81666666666668
0000700703-1,19.0,EX12LB24,2025-11-25,0.41402667778240937,0.580762817840767,0.7129014893235242,0.16673614005835766,120024PCTR0000,ESTRELLA DAMM,K015600,KR02050,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/2 LATA B-24 P.HT",1.1175,0.8102777777777778,0.0,0.0,2.6655555555555557,430.43,86086.0,1,Referencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05,48.61666666666667,0.0,0.0
0000704494-1,19.0,EX12LB24,2025-12-09,0.6254083299305839,0.7325438954675377,0.8537486064659978,0.10713556553695386,120024PCTR0000,ESTRELLA DAMM,K015600,KR02050,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/2 LATA B-24 P.HT",1.4555555555555555,1.2655555555555555,0.0,0.0,5.442222222222222,1327.42,265484.0,1,Referencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.33333333333333,75.93333333333334,0.0,0.0
0000704495-1,19.0,EX12LBN,2025-12-10,0.3901895842850617,0.5,0.7803791685701233,0.10981041571493833,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02048,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,2.2405555555555554,2.2405555555555554,0.0,0.0,4.864444444444445,740.33,148065.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,134.43333333333334,134.43333333333334,0.0,0.0
0000709070-1,19.0,EX12LBN,2025-12-22,0.32884219200659254,0.38220024721878865,0.8603924105217766,0.05335805521219613,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02048,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,4.165,3.924166666666667,0.0,0.0,6.741666666666666,864.66,172931.0,1,Volumen Envase,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,249.9,235.45000000000002,0.0,0.0
0000528592-1,19.0,EX12LTBK,2025-01-21,0.31272793581327496,0.3608679795769511,0.8665992925720061,0.04814004376367615,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,SI,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",1.9472222222222222,1.4327777777777777,0.0,0.0,3.046666666666667,371.64,74327.0,1,Contenido,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.83333333333333,85.96666666666667,0.0,0.0
0000541601-1,19.0,EX12LTBK,2025-02-19,0.37583170254403125,0.4498043052837573,0.8355449206003915,0.07397260273972603,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,SI,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",1.5619444444444444,0.7922222222222223,0.0,0.0,2.838888888888889,416.17,83233.0,0,"Pack, Primario",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,93.71666666666667,47.53333333333334,0.0,0.0
0000578942-1,19.0,EX12LTBK,2025-05-17,0.5609963204075856,0.6951599207472403,0.8070032573289903,0.1341636003396547,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.2991666666666667,0.08194444444444444,0.0,0.0,0.9813888888888889,214.81,42961.0,0,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.950000000000003,4.916666666666667,0.0,0.0
0000591984-1,19.0,EX12LTBK,2025-06-06,0.29476078019767343,0.4218490334995189,0.6987352270371139,0.12708825330184553,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",1.4608333333333334,1.4608333333333334,0.0,0.0,3.1758333333333333,365.09,73017.0,0,Contenido,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.65,87.65,0.0,0.0
0000613529-1,19.0,EX12LTBK,2025-07-10,0.47289073305670815,0.6325034578146611,0.7476492455718347,0.15961272475795296,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.40694444444444444,0.40694444444444444,0.0,0.0,2.0083333333333333,370.47,74094.0,0,Contenido,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.416666666666668,24.416666666666668,0.0,0.0
0000636181-1,19.0,EX12LTBK,2025-08-07,0.39372521978969144,0.46871229098431305,0.8400147112909158,0.07498707119462161,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.856111111111111,0.5788888888888889,0.0,0.0,1.611388888888889,247.52,49503.0,0,Contenido,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.36666666666666,34.733333333333334,0.0,0.0
0000641512-1,19.0,EX12LTBK,2025-08-20,0.3748346560846561,0.544973544973545,0.6878033980582524,0.1701388888888889,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.7644444444444445,0.3825,0.0,0.0,1.68,245.67,49134.0,0,Contenido,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.86666666666667,22.95,0.0,0.0
0000660745-1,19.0,EX12LTBK,2025-09-16,0.4586861982146945,0.5825131609063859,0.787426326129666,0.12382696269169147,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.5066666666666667,0.5066666666666667,0.0,0.0,1.2136111111111112,217.14,43427.0,0,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.400000000000002,30.400000000000002,0.0,0.0
0000673986-1,19.0,EX12LTBK,2025-09-30,0.2597491448118586,0.40250855188141393,0.6453257790368272,0.1427594070695553,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",2.8708333333333336,1.9194444444444445,0.0,0.9513888888888888,4.605555555555555,370.28,74056.0,0,"Pack, Primario",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.25,115.16666666666667,0.0,57.08333333333333
PRT9900016447-M,19.0,EX12LTBK,2025-09-03,,0.0,,0.0,120024PCTR0000,ESTRELLA DAMM,K010100,KR03112,LATA 1/2 SR.,SI,"ESTRELLA DAMM BCN 5,4 1/2LAT.24U CAN.15M",0.12555555555555556,0.12166666666666667,0.0,0.0038888888888888888,0.12555555555555556,0.0,0.0,1,"Pack, Primario",,,,,,1.0,1.0,,7.533333333333333,7.300000000000001,0.0,0.23333333333333334
0000519485-1,19.0,EX12LTBN,2025-01-07,0.3763949309627388,0.5474749385284661,0.6875107963378821,0.17108000756572725,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02041,LATA 1/2 SR.,SI,DAMM EXPORT CORRIENTE 1/2 LATA,1.3291666666666666,0.8605555555555555,0.0,0.0,2.937222222222222,431.19,86238.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,79.75,51.63333333333333,0.0,0.0
0000528593-1,19.0,EX12LTBN,2025-01-21,0.4468907699820934,0.6846003581312062,0.6527761265010106,0.2377095881491128,120624PCTRCT00,ESTRELLA DAMM,K015600,KR02041,LATA 1/2 SR.,NO,DAMM EXPORT CORRIENTE 1/2 LATA,3.083611111111111,1.8508333333333333,0.0,0.9308333333333333,7.756388888888889,1189.66,237932.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,185.01666666666665,111.05,0.0,55.849999999999994
0000569560-1,19.0,EX1324BN,2025-05-12,0.50572036043333,0.5456110154905336,0.9268881053998886,0.03989065505720361,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.2466666666666666,0.6633333333333333,0.0,0.0,2.743611111111111,412.09,124876.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.8,39.8,0.0,0.0
0000574788-1,19.0,EX1324BN,2025-05-08,0.43486222532263685,0.5584234391349843,0.7787320424734541,0.1235612138123474,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.4066666666666667,0.9536111111111111,0.0,0.0,3.1855555555555557,411.47,124688.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.4,57.21666666666666,0.0,0.0
0000588100-1,14.0,EX1324BN,2025-05-26,,0.0,,0.0,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",0.008611111111111111,0.005277777777777778,0.0,0.0033333333333333335,0.008611111111111111,0.0,0.0,0,Pack. Secundario,1.0,,,1.0,1.0,,,1.0,0.5166666666666666,0.31666666666666665,0.0,0.2
0000598149-1,19.0,EX1324BN,2025-06-10,0.34319170764495704,0.4573884741925213,0.7503287183850259,0.11419676654756429,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",4.260555555555555,2.424166666666667,1.1052777777777778,0.0,7.851944444444444,800.36,242534.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,255.63333333333333,145.45000000000002,66.31666666666666,0.0
0000598442-1,19.0,EX1324BN,2025-06-19,0.4707046550942151,0.5750216468065806,0.8185859744729671,0.10431699171236548,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",2.2777777777777777,2.2777777777777777,0.0,0.0,6.736944444444444,941.84,285406.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,136.66666666666666,136.66666666666666,0.0,0.0
0000613799-1,19.0,EX1324BN,2025-07-09,0.655139017795892,0.7353214156006618,0.8909559872681374,0.08018239780476978,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.8219444444444444,1.6305555555555555,0.0,0.0,6.883611111111111,1339.46,405898.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.31666666666666,97.83333333333333,0.0,0.0
0000623085-1,19.0,EX1324BN,2025-07-26,0.6308797909407665,0.773911149825784,0.8151837469750689,0.14303135888501742,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.0958333333333334,1.0958333333333334,0.0,0.0,6.377777777777778,1195.02,362127.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.75,65.75,0.0,0.0
0000636024-1,19.0,EX1324BN,2025-08-08,0.3832782093685101,0.5181909083916622,0.7396467270298352,0.13491269902315206,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",3.48,3.095833333333333,0.0,0.0,7.222777777777778,822.21,249153.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,208.8,185.75,0.0,0.0
0000641144-1,19.0,EX1324BN,2025-08-11,0.44399495987797594,0.5766297499834206,0.7699827487061529,0.13263479010544466,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.7733333333333334,1.5683333333333334,0.0,0.0,4.188611111111111,552.41,167398.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.4,94.1,0.0,0.0
0000676440-1,14.0,EX1324BN,2025-10-10,0.23884836163597226,0.3644762018655824,0.6553194979903207,0.12562784022961015,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",5.904722222222222,5.618055555555555,0.0,0.0,9.29111111111111,439.44,133162.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,354.28333333333336,337.0833333333333,0.0,0.0
0000679244-1,19.0,EX1324BN,2025-10-14,0.4235555203297139,0.5062217642862804,0.8366995459527165,0.08266624395656653,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.7305555555555556,1.726388888888889,0.0,0.0,3.504722222222222,440.93,133616.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,103.83333333333334,103.58333333333334,0.0,0.0
0000680595-1,19.0,EX1324BN,2025-11-04,0.4532630107390227,0.5459109105928703,0.8302875101850774,0.09264789985384762,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.9675,1.8894444444444445,0.07805555555555556,0.0,4.371388888888889,588.55,178348.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,118.05,113.36666666666667,4.683333333333334,0.0
0000689281-1,19.0,EX1324BN,2025-10-31,0.3130377506072208,0.48478860483306574,0.6457201086956522,0.17175085422584496,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",3.4669444444444446,3.4669444444444446,0.0,0.0,6.7475,627.35,190106.0,0,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.01666666666668,208.01666666666668,0.0,0.0
0000695180-1,19.0,EX1324BN,2025-11-17,0.35814709012490903,0.6923766313784798,0.5172720653668798,0.33422954125357085,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.833611111111111,1.1377777777777778,0.0,0.3080555555555556,5.267222222222222,527.55,159863.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.01666666666667,68.26666666666667,0.0,18.483333333333334
0000697581-1,19.0,EX1324BN,2025-11-27,0.33938682502416795,0.45884546333379367,0.7396538750940557,0.11945863830962575,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",2.176944444444444,2.1605555555555553,0.0,0.0,4.022777777777778,405.5,122878.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.61666666666665,129.63333333333333,0.0,0.0
0000704496-1,19.0,EX1324BN,2025-12-12,0.30683941696773387,0.411237074872306,0.7461375340805816,0.10439765790457207,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",2.2111111111111112,2.2111111111111112,0.0,0.0,4.459444444444444,406.4,123150.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,132.66666666666669,132.66666666666669,0.0,0.0
0000714071-1,19.0,EX1324BN,2025-12-30,0.3072818040970907,0.44763872152407186,0.6864504550698628,0.14035691742698111,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",2.6855555555555557,2.5052777777777777,0.14916666666666667,0.0038888888888888888,4.844722222222222,441.85,133893.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,161.13333333333335,150.31666666666666,8.95,0.23333333333333334
PRT9900015854-M,14.0,EX1324BN,2025-05-27,0.334976429395771,0.42843729828061733,0.7818563667077569,0.09346086888484635,130024PCTR0000,ESTRELLA DAMM,K015600,KR02337,LATA 1/3 SR.,SI,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",7.912777777777778,7.911111111111111,0.0,0.0016666666666666668,14.2025,941.9,285425.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,474.7666666666667,474.6666666666667,0.0,0.1
0000704852-1,19.0,EX1324NB,2025-12-16,0.27032883688173787,0.3470393845820467,0.7789572275991258,0.07671054770030879,130024PCTR0000,ESTRELLA DAMM,K015600,KR02342,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA BANDEJA24",3.6972222222222224,2.3525,0.0,0.3491666666666667,5.476666666666667,411.7,124756.0,1,Volumen Envase,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,221.83333333333334,141.15,0.0,20.95
0000620590-1,19.0,EX13L12H,2025-07-15,0.4484975541579315,0.6482180293501049,0.691893057352307,0.1997204751921733,131212PC00PK00,ESTRELLA DAMM,K015600,KR02335,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",0.6991666666666666,0.6602777777777777,0.0,0.0,1.9875,264.8,80243.0,0,Tapa/Tapón,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.949999999999996,39.61666666666667,0.0,0.0
0000636560-1,19.0,EX13L12H,2025-08-19,0.42183302890297625,0.4855485118727839,0.8687762779375968,0.06371548296980767,131212PC00PK00,ESTRELLA DAMM,K015600,KR02335,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",0.7763888888888889,0.7763888888888889,0.0,0.0,2.585277777777778,323.93,98159.0,1,Contenido,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.583333333333336,46.583333333333336,0.0,0.0
0000676457-1,17.0,EX13L12H,2025-10-10,0.4500950140258801,0.5494525382318343,0.8191699604743083,0.09935752420595421,131212PC00PK00,ESTRELLA DAMM,K015600,KR02335,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",1.3830555555555555,0.8688888888888889,0.0,0.0,3.069722222222222,410.42,124369.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,82.98333333333333,52.13333333333333,0.0,0.0
0000710246-1,17.0,EX13L12H,2025-12-29,0.22358683671862697,0.29050543221539915,0.7696476964769647,0.06691859549677216,131212PC00PK00,ESTRELLA DAMM,K015600,KR02335,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",1.2516666666666667,0.5058333333333334,0.0,0.0,1.7641666666666667,117.15,35500.0,0,Contenido,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,75.10000000000001,30.35,0.0,0.0
PRT9900016881-M,17.0,EX13L12H,2025-12-29,,0.0,,0.0,131212PC00PK00,ESTRELLA DAMM,K015600,KR02335,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",0.043055555555555555,0.011944444444444445,0.0,0.03111111111111111,0.043055555555555555,0.0,0.0,0,Contenido,1.0,,,1.0,1.0,,,,2.5833333333333335,0.7166666666666667,0.0,1.8666666666666667
0000620591-1,19.0,EX13L12I,2025-07-15,0.27300660623751727,0.3834690428637271,0.7119391025641025,0.11046243662620986,131212PC00PK00,ESTRELLA DAMM,K015600,KR02340,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 4,6 1/3 LATA P12U HIS.",2.2294444444444443,1.8541666666666667,0.0,0.0,3.616111111111111,293.26,88866.0,0,Contenido,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,133.76666666666665,111.25,0.0,0.0
0000527772-1,19.0,EX13L12K,2025-01-28,0.3967218332272438,0.4347549331635901,0.9125183016105417,0.03803309993634628,131212PC00PK00,ESTRELLA DAMM,K010100,KR02609,LATA 1/3 SR.,SI,"ESTRELLA DAMM BCN 5,4 1/3 LATA P-12U CAN",0.9866666666666666,0.4791666666666667,0.0,0.0,1.7455555555555555,205.68,62326.0,1,Pack. Secundario,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.199999999999996,28.75,0.0,0.0
0000589705-1,17.0,EX13L12K,2025-05-28,0.22889610389610388,0.36214285714285716,0.6320602474448628,0.13324675324675325,131212PC00PK00,ESTRELLA DAMM,K010100,KR02609,LATA 1/3 SR.,NO,"ESTRELLA DAMM BCN 5,4 1/3 LATA P-12U CAN",2.8230555555555554,2.5477777777777777,0.0,0.09444444444444444,4.372222222222222,290.84,88134.0,1,Contenido,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,169.38333333333333,152.86666666666667,0.0,5.666666666666666
0000519487-1,19.0,EX13L24B,2025-01-09,0.3356009070294785,0.43564900707757853,0.7703470031545742,0.10004810004810005,130024PCTR0000,ESTRELLA DAMM,K015600,KR02333,LATA 1/3 SR.,SI,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",2.281388888888889,2.246111111111111,0.0,0.0,4.0425,402.99,122119.0,1,Volumen Envase,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,136.88333333333333,134.76666666666665,0.0,0.0
0000528594-1,19.0,EX13L24B,2025-01-22,0.5339666320747186,0.5999042069130678,0.890086493679308,0.06593757483834917,130024PCTR0000,ESTRELLA DAMM,K015600,KR02333,LATA 1/3 SR.,SI,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.1327777777777777,1.1291666666666667,0.003611111111111111,0.0,3.479722222222222,551.92,167247.0,1,Volumen Envase,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.96666666666665,67.75,0.21666666666666665,0.0
0000530644-1,19.0,EX13L24B,2025-01-28,0.5264108831969391,0.5987883940907641,0.8791267305644302,0.07237751089382506,130024PCTR0000,ESTRELLA DAMM,K015600,KR02333,LATA 1/3 SR.,SI,"ESTRELLA DAMM BCN 4,6 1/3 LATA BAND.24U.",1.0486111111111112,0.6325,0.0,0.0,2.613611111111111,408.68,123841.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.91666666666667,37.949999999999996,0.0,0.0
